year,citationcount,percentile
1911,0,81
1911,0,82
1911,0,83
1911,0,84
1911,0,85
1911,0,86
1911,0,87
1911,0,88
1911,0,89
1911,0,90
1911,0,91
1911,0,92
1911,0,93
1911,0,94
1911,0,95
1911,0,96
1911,0,97
1911,0,98
1911,0,99
1878,5,0
1878,0,1
1878,0,2
1878,0,3
1878,0,4
1878,0,5
1878,0,6
1878,0,7
1878,0,8
1878,0,9
1878,0,10
1878,0,11
1878,0,12
1878,0,13
1878,0,14
1878,0,15
1878,0,16
1878,0,17
1878,0,18
1878,0,19
1878,0,20
1878,0,21
1878,0,22
1878,0,23
1878,0,24
1878,0,25
1878,0,26
1878,0,27
1878,0,28
1878,0,29
1878,0,30
1878,0,31
1878,0,32
1878,0,33
1878,0,34
1878,0,35
1878,0,36
1878,0,37
1878,0,38
1878,0,39
1878,0,40
1878,0,41
1878,0,42
1878,0,43
1878,0,44
1878,0,45
1878,0,46
1878,0,47
1878,0,48
1878,0,49
1878,0,50
1878,0,51
1878,0,52
1878,0,53
1878,0,54
1878,0,55
1878,0,56
1878,0,57
1878,0,58
1878,0,59
1878,0,60
1878,0,61
1878,0,62
1878,0,63
1878,0,64
1878,0,65
1878,0,66
1878,0,67
1878,0,68
1878,0,69
1878,0,70
1878,0,71
1878,0,72
1878,0,73
1878,0,74
1878,0,75
1878,0,76
1878,0,77
1878,0,78
1878,0,79
1878,0,80
1878,0,81
1878,0,82
1878,0,83
1878,0,84
1878,0,85
1878,0,86
1878,0,87
1878,0,88
1878,0,89
1878,0,90
1878,0,91
1878,0,92
1878,0,93
1878,0,94
1878,0,95
1878,0,96
1878,0,97
1878,0,98
1878,0,99
1853,16,0
1853,0,1
1853,0,2
1853,0,3
1853,0,4
1853,0,5
1853,0,6
1853,0,7
1853,0,8
1853,0,9
1853,0,10
1853,0,11
1853,0,12
1853,0,13
1853,0,14
1853,0,15
1853,0,16
1853,0,17
1853,0,18
1853,0,19
1853,0,20
1853,0,21
1853,0,22
1853,0,23
1853,0,24
1853,0,25
1853,0,26
1853,0,27
1853,0,28
1853,0,29
1853,0,30
1853,0,31
1853,0,32
1853,0,33
1853,0,34
1853,0,35
1853,0,36
1853,0,37
1853,0,38
1853,0,39
1853,0,40
1853,0,41
1853,0,42
1853,0,43
1853,0,44
1853,0,45
1853,0,46
1853,0,47
1853,0,48
1853,0,49
1853,0,50
1853,0,51
1853,0,52
1853,0,53
1853,0,54
1853,0,55
1853,0,56
1853,0,57
1853,0,58
1853,0,59
1853,0,60
1853,0,61
1853,0,62
1853,0,63
1853,0,64
1853,0,65
1853,0,66
1853,0,67
1853,0,68
1853,0,69
1853,0,70
1853,0,71
1853,0,72
1853,0,73
1853,0,74
1853,0,75
1853,0,76
1853,0,77
1853,0,78
1853,0,79
1853,0,80
1853,0,81
1853,0,82
1853,0,83
1853,0,84
1853,0,85
1853,0,86
1853,0,87
1853,0,88
1853,0,89
1853,0,90
1853,0,91
1853,0,92
1853,0,93
1853,0,94
1853,0,95
1853,0,96
1853,0,97
1853,0,98
1853,0,99
1969,4839,0
1969,34,1
1969,21,2
1969,16,3
1969,13,4
1969,10,5
1969,9,6
1969,8,7
1969,7,8
1969,6,9
1969,5,10
1969,5,11
1969,4,12
1969,4,13
1969,3,14
1969,3,15
1969,3,16
1969,2,17
1969,2,18
1969,2,19
1969,2,20
1969,2,21
1969,1,22
1969,1,23
1969,1,24
1969,1,25
1969,1,26
1969,1,27
1969,1,28
1969,1,29
1969,1,30
1969,1,31
1969,1,32
1969,0,33
1969,0,34
1969,0,35
1969,0,36
1969,0,37
1969,0,38
1969,0,39
1969,0,40
1969,0,41
1969,0,42
1969,0,43
1969,0,44
1969,0,45
1969,0,46
1969,0,47
1969,0,48
1969,0,49
1969,0,50
1969,0,51
1969,0,52
1969,0,53
1969,0,54
1969,0,55
1969,0,56
1969,0,57
1969,0,58
1969,0,59
1969,0,60
1969,0,61
1969,0,62
1969,0,63
1969,0,64
1969,0,65
1969,0,66
1969,0,67
1969,0,68
1969,0,69
1969,0,70
1969,0,71
1969,0,72
1969,0,73
1969,0,74
1969,0,75
1969,0,76
1969,0,77
1969,0,78
1969,0,79
1969,0,80
1969,0,81
1969,0,82
1969,0,83
1969,0,84
1969,0,85
1969,0,86
1969,0,87
1969,0,88
1969,0,89
1969,0,90
1969,0,91
1969,0,92
1969,0,93
1969,0,94
1969,0,95
1969,0,96
1969,0,97
1969,0,98
1969,0,99
1866,3,0
1866,0,1
1866,0,2
1866,0,3
1866,0,4
1866,0,5
1866,0,6
1866,0,7
1866,0,8
1866,0,9
1866,0,10
1866,0,11
1866,0,12
1866,0,13
1866,0,14
1866,0,15
1866,0,16
1866,0,17
1866,0,18
1866,0,19
1866,0,20
1866,0,21
1866,0,22
1866,0,23
1866,0,24
1866,0,25
1866,0,26
1866,0,27
1866,0,28
1866,0,29
1866,0,30
1866,0,31
1866,0,32
1866,0,33
1866,0,34
1866,0,35
1866,0,36
1866,0,37
1866,0,38
1866,0,39
1866,0,40
1866,0,41
1866,0,42
1866,0,43
1866,0,44
1866,0,45
1866,0,46
1866,0,47
1866,0,48
1866,0,49
1866,0,50
1866,0,51
1866,0,52
1866,0,53
1866,0,54
1866,0,55
1866,0,56
1866,0,57
1866,0,58
1866,0,59
1866,0,60
1866,0,61
1866,0,62
1866,0,63
1866,0,64
1866,0,65
1866,0,66
1866,0,67
1866,0,68
1866,0,69
1866,0,70
1866,0,71
1866,0,72
1866,0,73
1866,0,74
1866,0,75
1866,0,76
1866,0,77
1866,0,78
1866,0,79
1866,0,80
1866,0,81
1866,0,82
1866,0,83
1866,0,84
1866,0,85
1866,0,86
1866,0,87
1866,0,88
1866,0,89
1866,0,90
1866,0,91
1866,0,92
1866,0,93
1866,0,94
1866,0,95
1866,0,96
1866,0,97
1866,0,98
1866,0,99
1822,25,0
1822,2,1
1822,0,2
1822,0,3
1822,0,4
1822,0,5
1822,0,6
1822,0,7
1822,0,8
1822,0,9
1822,0,10
1822,0,11
1822,0,12
1822,0,13
1822,0,14
1822,0,15
1822,0,16
1822,0,17
1822,0,18
1822,0,19
1822,0,20
1822,0,21
1822,0,22
1822,0,23
1822,0,24
1822,0,25
1822,0,26
1822,0,27
1822,0,28
1822,0,29
1822,0,30
1822,0,31
1822,0,32
1822,0,33
1822,0,34
1822,0,35
1822,0,36
1822,0,37
1822,0,38
1822,0,39
1822,0,40
1822,0,41
1822,0,42
1822,0,43
1822,0,44
1822,0,45
1822,0,46
1822,0,47
1822,0,48
1822,0,49
1822,0,50
1822,0,51
1822,0,52
1822,0,53
1822,0,54
1822,0,55
1822,0,56
1822,0,57
1822,0,58
1822,0,59
1822,0,60
1822,0,61
1822,0,62
1822,0,63
1822,0,64
1822,0,65
1822,0,66
1822,0,67
1822,0,68
1822,0,69
1822,0,70
1822,0,71
1822,0,72
1822,0,73
1822,0,74
1822,0,75
1822,0,76
1822,0,77
1822,0,78
1822,0,79
1822,0,80
1822,0,81
1822,0,82
1822,0,83
1822,0,84
1822,0,85
1822,0,86
1822,0,87
1822,0,88
1822,0,89
1822,0,90
1822,0,91
1822,0,92
1822,0,93
1822,0,94
1822,0,95
1822,0,96
1822,0,97
1822,0,98
1822,0,99
1855,4,0
1855,0,1
1855,0,2
1855,0,3
1855,0,4
1855,0,5
1855,0,6
1855,0,7
1855,0,8
1855,0,9
1855,0,10
1855,0,11
1855,0,12
1855,0,13
1855,0,14
1855,0,15
1855,0,16
1855,0,17
1855,0,18
1855,0,19
1855,0,20
1855,0,21
1855,0,22
1855,0,23
1855,0,24
1855,0,25
1855,0,26
1855,0,27
1855,0,28
1855,0,29
1855,0,30
1855,0,31
1855,0,32
1855,0,33
1855,0,34
1855,0,35
1855,0,36
1855,0,37
1855,0,38
1855,0,39
1855,0,40
1855,0,41
1855,0,42
1855,0,43
1855,0,44
1855,0,45
1855,0,46
1855,0,47
1855,0,48
1855,0,49
1855,0,50
1855,0,51
1855,0,52
1855,0,53
1855,0,54
1855,0,55
1855,0,56
1855,0,57
1855,0,58
1855,0,59
1855,0,60
1855,0,61
1855,0,62
1855,0,63
1855,0,64
1855,0,65
1855,0,66
1855,0,67
1855,0,68
1855,0,69
1855,0,70
1855,0,71
1855,0,72
1855,0,73
1855,0,74
1855,0,75
1855,0,76
1855,0,77
1855,0,78
1855,0,79
1855,0,80
1855,0,81
1855,0,82
1855,0,83
1855,0,84
1855,0,85
1855,0,86
1855,0,87
1855,0,88
1855,0,89
1855,0,90
1855,0,91
1855,0,92
1855,0,93
1855,0,94
1855,0,95
1855,0,96
1855,0,97
1855,0,98
1855,0,99
1844,11,0
1844,1,1
1844,0,2
1844,0,3
1844,0,4
1844,0,5
1844,0,6
1844,0,7
1844,0,8
1844,0,9
1844,0,10
1844,0,11
1844,0,12
1844,0,13
1844,0,14
1844,0,15
1844,0,16
1844,0,17
1844,0,18
1844,0,19
1844,0,20
1844,0,21
1844,0,22
1844,0,23
1844,0,24
1844,0,25
1844,0,26
1844,0,27
1844,0,28
1844,0,29
1844,0,30
1844,0,31
1844,0,32
1844,0,33
1844,0,34
1844,0,35
1844,0,36
1844,0,37
1844,0,38
1844,0,39
1844,0,40
1844,0,41
1844,0,42
1844,0,43
1844,0,44
1844,0,45
1844,0,46
1844,0,47
1844,0,48
1844,0,49
1844,0,50
1844,0,51
1844,0,52
1844,0,53
1844,0,54
1844,0,55
1844,0,56
1844,0,57
1844,0,58
1844,0,59
1844,0,60
1844,0,61
1844,0,62
1844,0,63
1844,0,64
1844,0,65
1844,0,66
1844,0,67
1844,0,68
1844,0,69
1844,0,70
1844,0,71
1844,0,72
1844,0,73
1844,0,74
1844,0,75
1844,0,76
1844,0,77
1844,0,78
1844,0,79
1844,0,80
1844,0,81
1844,0,82
1844,0,83
1844,0,84
1844,0,85
1844,0,86
1844,0,87
1844,0,88
1844,0,89
1844,0,90
1844,0,91
1844,0,92
1844,0,93
1844,0,94
1844,0,95
1844,0,96
1844,0,97
1844,0,98
1844,0,99
1933,55,0
1933,16,1
1933,11,2
1933,8,3
1933,7,4
1933,6,5
1933,5,6
1933,4,7
1933,3,8
1933,2,9
1933,2,10
1933,2,11
1933,1,12
1933,1,13
1933,1,14
1933,1,15
1933,0,16
1933,0,17
1933,0,18
1933,0,19
1933,0,20
1933,0,21
1933,0,22
1933,0,23
1933,0,24
1933,0,25
1933,0,26
1933,0,27
1933,0,28
1933,0,29
1933,0,30
1933,0,31
1933,0,32
1933,0,33
1933,0,34
1933,0,35
1933,0,36
1933,0,37
1933,0,38
1933,0,39
1933,0,40
1933,0,41
1933,0,42
1933,0,43
1933,0,44
1933,0,45
1933,0,46
1933,0,47
1933,0,48
1933,0,49
1933,0,50
1933,0,51
1933,0,52
1933,0,53
1933,0,54
1933,0,55
1933,0,56
1933,0,57
1933,0,58
1933,0,59
1933,0,60
1933,0,61
1933,0,62
1933,0,63
1933,0,64
1933,0,65
1933,0,66
1933,0,67
1933,0,68
1933,0,69
1933,0,70
1933,0,71
1933,0,72
1933,0,73
1933,0,74
1933,0,75
1933,0,76
1933,0,77
1933,0,78
1933,0,79
1933,0,80
1933,0,81
1933,0,82
1933,0,83
1933,0,84
1933,0,85
1933,0,86
1933,0,87
1933,0,88
1933,0,89
1933,0,90
1933,0,91
1933,0,92
1933,0,93
1933,0,94
1933,0,95
1933,0,96
1933,0,97
1933,0,98
1933,0,99
2013,15670,0
2013,136,1
2013,91,2
2013,71,3
2013,60,4
2013,52,5
2013,46,6
2013,41,7
2013,38,8
2013,35,9
2013,32,10
2013,30,11
2013,28,12
2013,26,13
2013,25,14
2013,23,15
2013,22,16
2013,21,17
2013,20,18
2013,19,19
2013,18,20
2013,17,21
2013,16,22
2013,16,23
2013,15,24
2013,14,25
2013,14,26
2013,13,27
2013,13,28
2013,12,29
2013,12,30
2013,11,31
2013,11,32
2013,10,33
2013,10,34
2013,10,35
2013,9,36
2013,9,37
2013,8,38
2013,8,39
2013,8,40
2013,7,41
2013,7,42
2013,7,43
2013,7,44
2013,6,45
2013,6,46
2013,6,47
2013,6,48
2013,5,49
2013,5,50
2013,5,51
2013,5,52
2013,5,53
2013,4,54
2013,4,55
2013,4,56
2013,4,57
2013,4,58
2013,3,59
2013,3,60
2013,3,61
2013,3,62
2013,3,63
2013,3,64
2013,2,65
2013,2,66
2013,2,67
2013,2,68
2013,2,69
2013,2,70
2013,2,71
2013,2,72
2013,1,73
2013,1,74
2013,1,75
2013,1,76
2013,1,77
2013,1,78
2013,1,79
2013,1,80
2013,1,81
2013,0,82
2013,0,83
2013,0,84
2013,0,85
2013,0,86
2013,0,87
2013,0,88
2013,0,89
2013,0,90
2013,0,91
2013,0,92
2013,0,93
2013,0,94
2013,0,95
2013,0,96
2013,0,97
2013,0,98
2013,0,99
1802,1,0
1802,0,1
1802,0,2
1802,0,3
1802,0,4
1802,0,5
1802,0,6
1802,0,7
1802,0,8
1802,0,9
1802,0,10
1802,0,11
1802,0,12
1802,0,13
1802,0,14
1802,0,15
1802,0,16
1802,0,17
1802,0,18
1802,0,19
1802,0,20
1802,0,21
1802,0,22
1802,0,23
1802,0,24
1802,0,25
1802,0,26
1802,0,27
1802,0,28
1802,0,29
1802,0,30
1802,0,31
1802,0,32
1802,0,33
1802,0,34
1802,0,35
1802,0,36
1802,0,37
1802,0,38
1802,0,39
1802,0,40
1802,0,41
1802,0,42
1802,0,43
1802,0,44
1802,0,45
1802,0,46
1802,0,47
1802,0,48
1802,0,49
1802,0,50
1802,0,51
1802,0,52
1802,0,53
1802,0,54
1802,0,55
1802,0,56
1802,0,57
1802,0,58
1802,0,59
1802,0,60
1802,0,61
1802,0,62
1802,0,63
1802,0,64
1802,0,65
1802,0,66
1802,0,67
1802,0,68
1802,0,69
1802,0,70
1802,0,71
1802,0,72
1802,0,73
1802,0,74
1802,0,75
1802,0,76
1802,0,77
1802,0,78
1802,0,79
1802,0,80
1802,0,81
1802,0,82
1802,0,83
1802,0,84
1802,0,85
1802,0,86
1802,0,87
1802,0,88
1802,0,89
1802,0,90
1802,0,91
1802,0,92
1802,0,93
1802,0,94
1802,0,95
1802,0,96
1802,0,97
1802,0,98
1802,0,99
2021,34709,0
2021,46,1
2021,31,2
2021,24,3
2021,21,4
2021,18,5
2021,16,6
2021,15,7
2021,13,8
2021,12,9
2021,11,10
2021,11,11
2021,10,12
2021,10,13
2021,9,14
2021,9,15
2021,8,16
2021,8,17
2021,7,18
2021,7,19
2021,7,20
2021,6,21
2021,6,22
2021,6,23
2021,6,24
2021,6,25
2021,5,26
2021,5,27
2021,5,28
2021,5,29
2021,5,30
2021,4,31
2021,4,32
2021,4,33
2021,4,34
2021,4,35
2021,4,36
2021,4,37
2021,3,38
2021,3,39
2021,3,40
2021,3,41
2021,3,42
2021,3,43
2021,3,44
2021,3,45
2021,3,46
2021,2,47
2021,2,48
2021,2,49
2021,2,50
2021,2,51
2021,2,52
2021,2,53
2021,2,54
2021,2,55
2021,2,56
2021,2,57
2021,2,58
2021,1,59
2021,1,60
2021,1,61
2021,1,62
2021,1,63
2021,1,64
2021,1,65
2021,1,66
2021,1,67
2021,1,68
2021,1,69
2021,1,70
2021,1,71
2021,1,72
2021,1,73
2021,1,74
2021,1,75
2021,0,76
2021,0,77
2021,0,78
2021,0,79
2021,0,80
2021,0,81
2021,0,82
2021,0,83
2021,0,84
2021,0,85
2021,0,86
2021,0,87
2021,0,88
2021,0,89
2021,0,90
2021,0,91
2021,0,92
2021,0,93
2021,0,94
2021,0,95
2021,0,96
2021,0,97
2021,0,98
2021,0,99
1937,18,0
1937,6,1
1937,4,2
1937,3,3
1937,3,4
1937,2,5
1937,1,6
1937,1,7
1937,1,8
1937,1,9
1937,1,10
1937,0,11
1937,0,12
1937,0,13
1937,0,14
1937,0,15
1937,0,16
1937,0,17
1937,0,18
1937,0,19
1937,0,20
1937,0,21
1937,0,22
1937,0,23
1937,0,24
1937,0,25
1937,0,26
1937,0,27
1937,0,28
1937,0,29
1937,0,30
1937,0,31
1937,0,32
1937,0,33
1937,0,34
1937,0,35
1937,0,36
1937,0,37
1937,0,38
1937,0,39
1937,0,40
1937,0,41
1937,0,42
1937,0,43
1937,0,44
1937,0,45
1937,0,46
1937,0,47
1937,0,48
1937,0,49
1937,0,50
1937,0,51
1937,0,52
1937,0,53
1937,0,54
1937,0,55
1937,0,56
1937,0,57
1937,0,58
1937,0,59
1937,0,60
1937,0,61
1937,0,62
1937,0,63
1937,0,64
1937,0,65
1937,0,66
1937,0,67
1937,0,68
1937,0,69
1937,0,70
1937,0,71
1937,0,72
1937,0,73
1937,0,74
1937,0,75
1937,0,76
1937,0,77
1937,0,78
1937,0,79
1937,0,80
1937,0,81
1937,0,82
1937,0,83
1937,0,84
1937,0,85
1937,0,86
1937,0,87
1937,0,88
1937,0,89
1937,0,90
1937,0,91
1937,0,92
1937,0,93
1937,0,94
1937,0,95
1937,0,96
1937,0,97
1937,0,98
1937,0,99
1958,16,0
1958,11,1
1958,10,2
1958,9,3
1958,8,4
1958,7,5
1958,6,6
1958,5,7
1958,4,8
1958,4,9
1958,3,10
1958,3,11
1958,2,12
1958,2,13
1958,2,14
1958,2,15
1958,2,16
1958,1,17
1958,1,18
1958,1,19
1958,1,20
1958,1,21
1958,1,22
1958,1,23
1958,1,24
1958,1,25
1958,1,26
1958,1,27
1958,0,28
1958,0,29
1958,0,30
1958,0,31
1958,0,32
1958,0,33
1958,0,34
1958,0,35
1958,0,36
1958,0,37
1958,0,38
1958,0,39
1958,0,40
1958,0,41
1958,0,42
1958,0,43
1958,0,44
1958,0,45
1958,0,46
1958,0,47
1958,0,48
1958,0,49
1958,0,50
1958,0,51
1958,0,52
1958,0,53
1958,0,54
1958,0,55
1958,0,56
1958,0,57
1958,0,58
1958,0,59
1958,0,60
1958,0,61
1958,0,62
1958,0,63
1958,0,64
1958,0,65
1958,0,66
1958,0,67
1958,0,68
1958,0,69
1958,0,70
1958,0,71
1958,0,72
1958,0,73
1958,0,74
1958,0,75
1958,0,76
1958,0,77
1958,0,78
1958,0,79
1958,0,80
1958,0,81
1958,0,82
1958,0,83
1958,0,84
1958,0,85
1958,0,86
1958,0,87
1958,0,88
1958,0,89
1958,0,90
1958,0,91
1958,0,92
1958,0,93
1958,0,94
1958,0,95
1958,0,96
1958,0,97
1958,0,98
1958,0,99
2001,14419,0
2001,167,1
2001,109,2
2001,84,3
2001,69,4
2001,59,5
2001,51,6
2001,46,7
2001,41,8
2001,37,9
2001,34,10
2001,31,11
2001,29,12
2001,27,13
2001,25,14
2001,23,15
2001,22,16
2001,20,17
2001,19,18
2001,18,19
2001,17,20
2001,16,21
2001,15,22
2001,14,23
2001,14,24
2001,13,25
2001,12,26
2001,12,27
2001,11,28
2001,11,29
2001,10,30
2001,10,31
2001,9,32
2001,9,33
2001,8,34
2001,8,35
2001,7,36
2001,7,37
2001,7,38
2001,6,39
2001,6,40
2001,6,41
2001,5,42
2001,5,43
2001,5,44
2001,5,45
2001,4,46
2001,4,47
2001,4,48
2001,4,49
2001,4,50
2001,3,51
2001,3,52
2001,3,53
2001,3,54
2001,3,55
2001,3,56
2001,2,57
2001,2,58
2001,2,59
2001,2,60
2001,2,61
2001,2,62
2001,2,63
2001,1,64
2001,1,65
2001,1,66
2001,1,67
2001,1,68
2001,1,69
2001,1,70
2001,1,71
2001,1,72
2001,1,73
2001,0,74
2001,0,75
2001,0,76
2001,0,77
2001,0,78
2001,0,79
2001,0,80
2001,0,81
2001,0,82
2001,0,83
2001,0,84
2001,0,85
2001,0,86
2001,0,87
2001,0,88
2001,0,89
2001,0,90
2001,0,91
2001,0,92
2001,0,93
2001,0,94
2001,0,95
2001,0,96
2001,0,97
2001,0,98
2001,0,99
2022,6565,0
2022,23,1
2022,16,2
2022,13,3
2022,11,4
2022,9,5
2022,9,6
2022,8,7
2022,7,8
2022,7,9
2022,6,10
2022,6,11
2022,5,12
2022,5,13
2022,5,14
2022,5,15
2022,4,16
2022,4,17
2022,4,18
2022,4,19
2022,4,20
2022,4,21
2022,3,22
2022,3,23
2022,3,24
2022,3,25
2022,3,26
2022,3,27
2022,3,28
2022,3,29
2022,2,30
2022,2,31
2022,2,32
2022,2,33
2022,2,34
2022,2,35
2022,2,36
2022,2,37
2022,2,38
2022,2,39
2022,2,40
2022,2,41
2022,2,42
2022,1,43
2022,1,44
2022,1,45
2022,1,46
2022,1,47
2022,1,48
2022,1,49
2022,1,50
2022,1,51
2022,1,52
2022,1,53
2022,1,54
2022,1,55
2022,1,56
2022,1,57
2022,1,58
2022,1,59
2022,1,60
2022,1,61
2022,1,62
2022,1,63
2022,0,64
2022,0,65
2022,0,66
2022,0,67
2022,0,68
2022,0,69
2022,0,70
2022,0,71
2022,0,72
2022,0,73
2022,0,74
2022,0,75
2022,0,76
2022,0,77
2022,0,78
2022,0,79
2022,0,80
2022,0,81
2022,0,82
2022,0,83
2022,0,84
2022,0,85
2022,0,86
2022,0,87
2022,0,88
2022,0,89
2022,0,90
2022,0,91
2022,0,92
2022,0,93
2022,0,94
2022,0,95
2022,0,96
2022,0,97
2022,0,98
2022,0,99
1834,2,0
1834,1,1
1834,0,2
1834,0,3
1834,0,4
1834,0,5
1834,0,6
1834,0,7
1834,0,8
1834,0,9
1834,0,10
1834,0,11
1834,0,12
1834,0,13
1834,0,14
1834,0,15
1834,0,16
1834,0,17
1834,0,18
1834,0,19
1834,0,20
1834,0,21
1834,0,22
1834,0,23
1834,0,24
1834,0,25
1834,0,26
1834,0,27
1834,0,28
1834,0,29
1834,0,30
1834,0,31
1834,0,32
1834,0,33
1834,0,34
1834,0,35
1834,0,36
1834,0,37
1834,0,38
1834,0,39
1834,0,40
1834,0,41
1834,0,42
1834,0,43
1834,0,44
1834,0,45
1834,0,46
1834,0,47
1834,0,48
1834,0,49
1834,0,50
1834,0,51
1834,0,52
1834,0,53
1834,0,54
1834,0,55
1834,0,56
1834,0,57
1834,0,58
1834,0,59
1834,0,60
1834,0,61
1834,0,62
1834,0,63
1834,0,64
1834,0,65
1834,0,66
1834,0,67
1834,0,68
1834,0,69
1834,0,70
1834,0,71
1834,0,72
1834,0,73
1834,0,74
1834,0,75
1834,0,76
1834,0,77
1834,0,78
1834,0,79
1834,0,80
1834,0,81
1834,0,82
1834,0,83
1834,0,84
1834,0,85
1834,0,86
1834,0,87
1834,0,88
1834,0,89
1834,0,90
1834,0,91
1834,0,92
1834,0,93
1834,0,94
1834,0,95
1834,0,96
1834,0,97
1834,0,98
1834,0,99
1971,3104,0
1971,37,1
1971,23,2
1971,17,3
1971,14,4
1971,11,5
1971,10,6
1971,8,7
1971,7,8
1971,6,9
1971,6,10
1971,5,11
1971,5,12
1971,4,13
1971,4,14
1971,3,15
1971,3,16
1971,3,17
1971,3,18
1971,2,19
1971,2,20
1971,2,21
1971,2,22
1971,2,23
1971,1,24
1971,1,25
1971,1,26
1971,1,27
1971,1,28
1971,1,29
1971,1,30
1971,1,31
1971,1,32
1971,1,33
1971,1,34
1971,0,35
1971,0,36
1971,0,37
1971,0,38
1971,0,39
1971,0,40
1971,0,41
1971,0,42
1971,0,43
1971,0,44
1971,0,45
1971,0,46
1971,0,47
1971,0,48
1971,0,49
1971,0,50
1971,0,51
1971,0,52
1971,0,53
1971,0,54
1971,0,55
1971,0,56
1971,0,57
1971,0,58
1971,0,59
1971,0,60
1971,0,61
1971,0,62
1971,0,63
1971,0,64
1971,0,65
1971,0,66
1971,0,67
1971,0,68
1971,0,69
1971,0,70
1971,0,71
1971,0,72
1971,0,73
1971,0,74
1971,0,75
1971,0,76
1971,0,77
1971,0,78
1971,0,79
1971,0,80
1971,0,81
1971,0,82
1971,0,83
1971,0,84
1971,0,85
1971,0,86
1971,0,87
1971,0,88
1971,0,89
1971,0,90
1971,0,91
1971,0,92
1971,0,93
1971,0,94
1971,0,95
1971,0,96
1971,0,97
1971,0,98
1971,0,99
2003,21327,0
2003,126,1
2003,80,2
2003,61,3
2003,49,4
2003,41,5
2003,36,6
2003,31,7
2003,28,8
2003,25,9
2003,22,10
2003,20,11
2003,18,12
2003,17,13
2003,15,14
2003,14,15
2003,13,16
2003,12,17
2003,11,18
2003,10,19
2003,9,20
2003,9,21
2003,8,22
2003,8,23
2003,7,24
2003,6,25
2003,6,26
2003,6,27
2003,5,28
2003,5,29
2003,4,30
2003,4,31
2003,4,32
2003,4,33
2003,3,34
2003,3,35
2003,3,36
2003,3,37
2003,2,38
2003,2,39
2003,2,40
2003,2,41
2003,2,42
2003,2,43
2003,1,44
2003,1,45
2003,1,46
2003,1,47
2003,1,48
2003,1,49
2003,1,50
2003,1,51
2003,1,52
2003,1,53
2003,0,54
2003,0,55
2003,0,56
2003,0,57
2003,0,58
2003,0,59
2003,0,60
2003,0,61
2003,0,62
2003,0,63
2003,0,64
2003,0,65
2003,0,66
2003,0,67
2003,0,68
2003,0,69
2003,0,70
2003,0,71
2003,0,72
2003,0,73
2003,0,74
2003,0,75
2003,0,76
2003,0,77
2003,0,78
2003,0,79
2003,0,80
2003,0,81
2003,0,82
2003,0,83
2003,0,84
2003,0,85
2003,0,86
2003,0,87
2003,0,88
2003,0,89
2003,0,90
2003,0,91
2003,0,92
2003,0,93
2003,0,94
2003,0,95
2003,0,96
2003,0,97
2003,0,98
2003,0,99
1965,1072,0
1965,28,1
1965,18,2
1965,13,3
1965,10,4
1965,8,5
1965,7,6
1965,6,7
1965,5,8
1965,4,9
1965,4,10
1965,3,11
1965,3,12
1965,3,13
1965,2,14
1965,2,15
1965,2,16
1965,2,17
1965,2,18
1965,1,19
1965,1,20
1965,1,21
1965,1,22
1965,1,23
1965,1,24
1965,1,25
1965,1,26
1965,1,27
1965,1,28
1965,1,29
1965,0,30
1965,0,31
1965,0,32
1965,0,33
1965,0,34
1965,0,35
1965,0,36
1965,0,37
1965,0,38
1965,0,39
1965,0,40
1965,0,41
1965,0,42
1965,0,43
1965,0,44
1965,0,45
1965,0,46
1965,0,47
1965,0,48
1965,0,49
1965,0,50
1965,0,51
1965,0,52
1965,0,53
1965,0,54
1965,0,55
1965,0,56
1965,0,57
1965,0,58
1965,0,59
1965,0,60
1965,0,61
1965,0,62
1965,0,63
1965,0,64
1965,0,65
1965,0,66
1965,0,67
1965,0,68
1965,0,69
1965,0,70
1965,0,71
1965,0,72
1965,0,73
1965,0,74
1965,0,75
1965,0,76
1965,0,77
1965,0,78
1965,0,79
1965,0,80
1965,0,81
1965,0,82
1965,0,83
1965,0,84
1965,0,85
1965,0,86
1965,0,87
1965,0,88
1965,0,89
1965,0,90
1965,0,91
1965,0,92
1965,0,93
1965,0,94
1965,0,95
1965,0,96
1965,0,97
1965,0,98
1965,0,99
1995,18285,0
1995,106,1
1995,68,2
1995,51,3
1995,41,4
1995,35,5
1995,30,6
1995,26,7
1995,23,8
1995,21,9
1995,19,10
1995,18,11
1995,16,12
1995,15,13
1995,14,14
1995,13,15
1995,12,16
1995,11,17
1995,10,18
1995,10,19
1995,9,20
1995,8,21
1995,8,22
1995,7,23
1995,7,24
1995,7,25
1995,6,26
1995,6,27
1995,6,28
1995,5,29
1995,5,30
1995,5,31
1995,4,32
1995,4,33
1995,4,34
1995,4,35
1995,4,36
1995,3,37
1995,3,38
1995,3,39
1995,3,40
1995,3,41
1995,2,42
1995,2,43
1995,2,44
1995,2,45
1995,2,46
1995,2,47
1995,2,48
1995,2,49
1995,1,50
1995,1,51
1995,1,52
1995,1,53
1995,1,54
1995,1,55
1995,1,56
1995,1,57
1995,1,58
1995,1,59
1995,1,60
1995,1,61
1995,0,62
1995,0,63
1995,0,64
1995,0,65
1995,0,66
1995,0,67
1995,0,68
1995,0,69
1995,0,70
1995,0,71
1995,0,72
1995,0,73
1995,0,74
1995,0,75
1995,0,76
1995,0,77
